Id,Reaction,External ids,template,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r0304_ri_lung,R5Plung-->Ru5Plung,(kegg:R01056r),137.06098178100513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5886785722900045,21.36002305092093,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0305_rbe_lung,Ru5Plung-->Xu5Plung,(kegg:R01529f),175.0933233424595,292.1928157356578,332.3150810229319,61.256893933545285,311.13273370834236,213.64846456666444,204.83163525022826,278.91541126886443,122.43743312020237,232.29918727174106,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0306_rbe_lung,Xu5Plung-->Ru5Plung,(kegg:R01529r),63.96058963411715,200.0,200.0,3.032930670047682,200.0,200.0,200.0,200.0,94.76617244999079,199.8744626806929,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0307_tkt1_lung,R5Plung+Xu5Plung-->S7Plung+GAPlung,(kegg:R01641f),216.32892198280126,168.45677077907726,266.157540511466,29.726237272633657,255.56636685417118,206.8242322833322,22.26888989563545,239.45770563443222,13.835630335105794,216.21236229552397,free,1.0,1.0,0.0,500.0,ABCDE+FGHIJ-->FGABCDE+HIJ,no
r0308_tkt1_lung,GAPlung+S7Plung-->Xu5Plung+R5Plung,(kegg:R01641r),160.76255512863008,122.36036291124837,200.0,0.6142556408848577,200.0,200.0,19.853072270521317,200.0,0.0,199.9999999999999,free,1.0,1.0,0.0,200.0,HIJ+FGABCDE-->FGHIJ+ABCDE,no
r0309_tal_lung,GAPlung+S7Plung-->F6Plung+E4Plung,(kegg:R08575f),78.80114993003603,440.81042790890234,499.9985035925713,153.9414013927999,169.60678937093363,11.376943876420942,499.98574767152655,499.9999722369888,173.05990073460742,499.9999503964187,free,1.0,1.0,0.0,500.0,ABC+DEFGHIJ-->DEFABC+GHIJ,no
r0310_tal_lung,E4Plung+F6Plung-->S7Plung+GAPlung,(kegg:R08575r),23.23478307586485,394.71402004107347,433.8409630811053,124.8294197610511,114.04042251676243,4.552711593088723,497.5699300464124,460.5422666025566,159.22427039950162,483.7875881008946,free,1.0,1.0,0.0,500.0,GHIJ+DEFABC-->DEFGHIJ+ABC,no
r0311_tkt2_lung,E4Plung+Xu5Plung-->F6Plung+GAPlung,(kegg:R01067f),176.50696906084747,199.99751501589662,199.99888608548088,168.605926990012,199.96805758577807,6.824232283332219,2.4158176251141326,199.97115979857932,13.835630335105794,16.212362295524084,free,1.0,1.0,0.0,200.0,ABCD+EFGHI-->EFABCD+GHI,no
r0312_tkt2_lung,GAPlung+F6Plung-->Xu5Plung+E4Plung,(kegg:R01067r),120.94060220667627,153.90110714806772,133.84134557401492,139.4939453582632,144.4016907316069,0.0,0.0,160.5134541641471,0.0,0.0,free,1.0,1.0,0.0,200.0,GHI+EFABCD-->EFGHI+ABCD,no
r0313_cad_lung,Asplung+CO2inlung+R5Plung-->UMPlung+CO2,(kegg:R01397),2.7643841868509873,0.8695238600077873,0.7413408777348214,0.9240827459707122,0.9597321880197263,1.3973780671042426,0.7851934738539523,0.7311595913225598,0.9021593146024198,0.8407752740608476,free,1.0,1.0,0.0,50.0,ABCD+E+FGHIJ-->BCDEFGHIJ+A,no
r0314_nt_lung,UMPlung-->Uridinelung,(kegg:R00963),27.37082214441733,47.25018803769818,48.208443935844386,24.28775963085605,46.74249448004464,46.49403346062459,47.27370953440921,47.86741072411091,47.915276932938454,48.21287355342004,free,1.0,1.0,0.0,50.0,ABCDEFGHI-->ABCDEFGHI,no
r0315_urk_lung,Uridinelung-->UMPlung,(kegg:R00964),31.50802478063743,49.98607627086379,49.998760842616846,26.770518534214858,49.55417631483739,50.0,49.16044191688407,49.8394875188727,49.86950876771449,50.0,free,1.0,1.0,0.0,50.0,ABCDEFGHI-->ABCDEFGHI,no
r0321_ldh_lung,Pyrlung+NADHlung-->Laclung,(kegg:R00703f),715.6095794400447,78.61214284576549,75.42533109151219,81.69626616221875,459.11320411995604,73.36920584476962,87.18567573894967,937.2250436725415,999.9789164720117,195.12832856607864,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0322_ldh_lung,Laclung-->Pyrlung+NADHlung,(kegg:R00703r),945.8656275738397,0.0,75.54185925020602,0.0,685.6353815540791,0.0,0.0,993.2298408624483,986.1420654208753,0.0,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0323_phgdh_lung,m3PGlung-->Serlung+NADHlung,(kegg:R01513),52.62680938701094,161.2056144052453,144.57947628352207,80.67929869845443,51.56784556042393,90.35406054235747,165.66213071698084,142.37089940062913,71.65149639392337,2.171221795940653,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0324_sal_lung,Serlung-->Pyrlung,(kegg:R00220),49.10947354157154,135.72469130529,133.84720322870834,115.8590566569786,38.61356345888612,163.73845218574291,172.0516798728807,144.71254775901807,118.80131180454171,31.209697249584657,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0325_gptm_lung,Pyrlung-->Alalung,(kegg:R00258f),368.9863236147042,460.45398188530726,460.2422694019138,432.9702473596493,182.83092002855759,215.99638066026301,454.41258480610645,494.5990735982528,476.74766424744405,125.70913723050876,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0326_gpt_lung,Alalung-->Pyrlung,(kegg:R00258r),176.5716083098642,499.5151688831596,499.92468659166207,497.2833555555013,6.0451349278889595,340.89706134056956,499.85591350749473,499.5727388048117,499.94399471097597,147.8989572349132,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0327_got_lung,Oxacytlung-->Asplung,(kegg:R00355f),8.61745468655177,9.453877704842805,2.032668905982766,23.52577155178405,6.010229400964733,26.396893601710584,12.656120700773632,10.62733722058728,25.891593527640406,13.849606172392336,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r0329_gludh_lung,aKGlung+NADPHlung-->Glulung,(kegg:R00243r),26.906126075857024,470.29445854466667,499.998754060029,446.143538602612,481.529690433145,499.99983288435334,14.914914810711654,499.99958449325516,493.3233099870469,420.4676419418639,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0330_gludh_lung,Glulung-->aKGlung+NADPHlung,(kegg:R00243f),40.940057252694814,500.0,455.03286786715887,500.0,500.0,493.28340299844416,0.0,454.42896735857516,452.12692183648625,500.0,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0331_glul_lung,Glulung-->Glnlung,(kegg:R00253)),401.4496293952672,462.12994619145536,499.4851605237343,433.333042132213,410.1844467344639,494.5475233430016,0.01795465879439262,499.94788045397166,427.0830468806603,339.02130135559355,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0332_gls_lung,Glnlung-->Glulung,(kegg:R00256),433.0082792036927,500.0,474.06306999893997,499.6043742914179,443.4973561354111,500.0,5.103030336145153,473.8281629248643,388.6337630547204,438.4409209564128,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0333_acl_lung,Citlung-->AcCOAcytlung+Oxacytlung,(kegg:R00352),52.43805246694054,51.57444740536033,51.023302653682414,54.77927136998599,54.99728517664053,54.99962662192831,50.339419232833414,53.801953473594594,35.28965152513321,53.034057173023065,free,1.0,1.0,0.0,100.0,FEDBAC-->AB+CDEF,no
r0335_aat_lung,AcCOAcytlung+Asplung-->AcAsplung,(kegg:R00487),4.398645301100858,1.6201176681388094,1.2541340780142132,4.936591824552289,4.997285176654939,4.999658362093603,0.34675769318795835,4.976355058347313,4.990464476504282,4.557679355657724,free,1.0,1.0,0.0,50.0,AB+CDEF-->ABCDEF,no
r0336_OXPHOS_lung,NADHlung-->{2.3}ATPlung,(kegg:ATPsynthesis),376.4941069557824,413.4652528273631,578.405612869549,413.4298504734861,515.0240372275148,575.6017308054035,525.5506980958248,585.2470575774676,489.2150349696974,113.31444400448511,free,1.0,1.0,0.0,1000.0,nd,no
r0401_Glc_brain_ex,GlcCn-->Glcbrain,(kegg:Glc_brain_uptake),146.09817454927085,122.13499713029822,77.72043458083586,95.91226143398477,140.03962959316877,83.27909990364309,92.83699859497486,159.0686335324474,91.61474225341753,109.50446246394436,free,1.0,1.0,50.0,200.0,ABCDEF-->ABCDEF,no
r0402_CO2_brain_ex,CO2-->CO2inbrain,(kegg:CO2_brain_uptake),227.3455620564956,5.567102334680385e-10,20.39730978050202,14.789515503715222,5.636678110931825e-07,0.006278222115184917,8.778819289630064,42.753108966001236,49.26850687099409,58.852615990346266,free,1.0,1.0,0.0,500.0,A-->A,no
r0403_Lac_brain_ex,LacCn-->Lacbrain,(kegg:Lac_brain_uptake),183.8773494235241,142.7725591900067,499.8838287535287,79.72649593495206,41.64686402737178,81.58802839169046,499.99999999624475,495.4728438481052,452.0207844243452,110.8113168710736,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0404_AcCOAmit_brain_ex,AcCOAmit-->AcCOAmitbrain,(kegg:AcCOAmit_brain_uptake),3.0827431521961444,1.003073547639758,0.9985093709063335,0.9937660585081289,1.0317316337158502,0.9979603053128869,1.0014080067949322,1.008378648896823,0.9945465994958624,0.06940679853447307,fitting,1.0,1.0,0.0,5.0,AB-->AB,no
r0405_Gly_brain_ex,Gly-->DHAPbrain+{0.6}NADHbrain,(kegg:Gly_brain_uptake),21.137337456490286,0.0003614054510308051,3.9698049422445365,2.6117023272067854,4.228206366118002,96.93878346781128,0.00766284143435314,0.0024139711257475938,99.99966566547073,98.23317572158692,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0406_Gln_brain_ex,Gln-->Glnbrain,(kegg:Gln_brain_uptake),70.57711761830294,2.0771020626656487,21.135314152233406,0.002168089173210319,1.515278480497983,6.164392745089216,7.262821562858136,7.45947739062558e-05,99.98584602450177,0.28809724882627563,free,1.0,1.0,0.0,100.0,ABCDE-->ABCDE,no
r0407_Ala_brain_ex,Ala-->Alabrain,(kegg:Ala_brain_uptake),92.62231549028118,0.019020512800508982,0.002849493509216927,0.00013570054341016657,99.949562451865,0.22495855869505021,2.393005465251008e-05,66.42893060845591,1.6350170799442196,1.526096312431946e-06,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0408_Ser_brain_ex,Ser-->Serbrain,(kegg:Ser_brain_uptake),56.20436788294987,0.0001631978238094689,15.553619550621434,4.348521542851813e-12,10.94604550893817,0.03960786083703738,26.26102507226406,0.00014056140005891393,31.881536190807992,7.660722123148389e-05,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0409_Uridine_brain_ex,Uridine-->Uridinebrain,(kegg:Uridine_brain_uptake),2.906945355394086,9.999922399494608,9.997410479077054,9.999994657991461,9.258812813704015,7.64407405162606,9.763779953635716,9.999972792575463,9.999999991916432,9.999999999904134,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0410_R5P_brain_ex,R5P-->R5Pbrain,(kegg:R5P_brain_uptake),12.713241100153603,3.704870330834936,0.003630942833147799,7.521631731195612,7.417311110202718e-05,0.008210339677013678,2.7500956251934836,26.534444855561937,1.0223819089105746e-06,2.9132252166164108e-12,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0411_Glc_brain_ex,Glcbrain-->GlcCn,(kegg:Glc_brain_excretion),5.086827894729531,0.9999996974586218,1.0036309836242943,1.0000573374767256,0.9999914110429946,0.9989003267433054,1.00048692816117,0.9979523032541471,1.000386657873097,1.0000000400197702,fitting,1.0,1.0,0.0,10.0,ABCDEF-->ABCDEF,no
r0412_CO2_brain_ex,CO2inbrain-->CO2,(kegg:CO2_brain_excretion),365.49375934860853,4.664171557748681,65.5833537645149,0.0,212.22453565558106,32.09353314922717,29.867380767989008,117.71532452578371,48.4034662508716,180.6813113714823,free,1.0,1.0,0.0,500.0,A-->A,no
r0413_Lac_brain_ex,Lacbrain-->LacCn,(kegg:Lac_brain_excretion),393.3376379843185,2.0165281428741055,458.51651656708884,0.0,251.13527097097796,0.0,437.0935496820719,500.0,458.6547107372876,0.048958849290004935,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0414_AcCOAmit_brain_ex,AcCOAmitbrain-->AcCOAmit,(kegg:AcCOAmit_brain_excretion),0.983652773707691,0.9941584188018487,1.0000335071864335,1.0068572537231582,0.9678593455294708,0.9993524150612381,0.9991312513374724,0.9922667796022775,1.0045606066039947,1.92717749616742,fitting,1.0,1.0,0.0,10.0,AB-->AB,no
r0415_Gly_brain_ex,DHAPbrain-->Gly,(kegg:Gly_brain_excretion),17.083440035977446,41.53528474408961,7.956616968840535e-06,0.10065439654954389,0.0042824611223295506,41.98846094800831,12.475886269162686,62.23864924674092,68.82970737590676,99.99964367498876,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0416_Gln_brain_ex,Glnbrain-->Gln,(kegg:Gln_brain_excretion),79.30449458275895,0.0,0.0,0.0,0.0,0.0,0.0,10.573152165044444,79.49538337437343,0.0,free,1.0,1.0,0.0,100.0,ABCDE-->ABCDE,no
r0417_Ala_brain_ex,Alabrain-->Ala,(kegg:Ala_brain_excretion),4.5678745688308675,14.760863994129023,28.644763740757526,88.77413443419141,0.0,95.12433239753005,6.898533316871319,0.0,65.46815789778188,28.26849480450354,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0418_Ser_brain_ex,Serbrain-->Ser,(kegg:Ser_brain_excretion),43.283319770957284,5.625018964932256,0.0,37.76299209380129,0.0,42.75274714952181,33.96986307386444,10.823021398207608,22.920559844494832,39.196787626195174,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0419_Uridine_brain_ex,Uridinebrain-->Uridine,(kegg:Uridine_brain_excretion),3.717280765276376,8.219831686107355,6.958522119821522,7.440430425953327,10.0,6.346820417773373,9.549722060519052,9.40663815554954,8.25312633656204,9.264955373928043,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0420_R5P_brain_ex,R5Pbrain-->R5P,(kegg:R5P_brain_excretion),28.61378700721868,50.0,6.0063854726960795,0.0,15.161345897478292,9.028592415167692,7.246812470646688,50.0,0.0,34.86242125148674,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0431_G6P_brain_BIO,G6Pbrain-->G6PBiomassbrain,(kegg:BiomassG6P_brain),2.266383209304877,0.9995099495434232,1.0174869832343347,0.991948131497395,1.001379759391341,0.9934134941017874,0.7989919754708126,1.003622261724729,0.9792728893939682,0.8960377385065215,fitting,1.0,1.0,0.0,10.0,nd,no
r0432_UMP_brain_BIO,UMPbrain-->UMPBiomassbrain,(kegg:BiomassUMP_brain),0.14954345206192698,2.869273283712346,4.128392637193201,3.725404076247827,0.20944550140218254,2.079518831678385,1.0304570894433098,1.6152548010505505,3.8740680575235373,2.381235814045354,free,1.0,1.0,0.0,20.0,nd,no
r0433_DHAP_brain_BIO,DHAPbrain-->DHAPBiomassbrain,(kegg:BiomassDHAP_brain),0.34618013118174923,4.658094356191178,5.0,3.8941214502877406,0.7361502963330012,0.054717396594613464,0.9334659999147799,1.9126457434202186,0.05261963876545551,0.0076339204947315446,free,1.0,1.0,0.0,5.0,nd,no
r0434_Ser_brain_BIO,Serbrain-->SerBiomassbrain,(kegg:BiomassSer_brain),3.0040457690173836,4.579001972769522,0.09206729157994886,3.68632815568146,0.693406874928285,2.176898711169857,5.0,5.0,4.9854670148031595,5.0,free,1.0,1.0,0.0,5.0,nd,no
r0435_Ala_brain_BIO,Alabrain-->AlaBiomassbrain,(kegg:BiomassAla_brain),8.586797007900406,18.63917678389285,20.0,20.0,20.0,18.958840939433916,20.0,15.510495318465765,19.2249459407305,20.0,free,1.0,1.0,0.0,20.0,nd,no
r0436_Asp_brain_BIO,Aspbrain-->AspBiomassbrain,(kegg:BiomassAsp_brain),1.301706837532274,4.175275907552134,6.45167794813522,5.9407138318920545,0.052004427319129576,0.2012916079538556,5.342707194576775,7.127538642846595,3.509889853868181,5.860122729084296,free,1.0,1.0,0.0,20.0,nd,no
r0437_Glu_brain_BIO,Glubrain-->GluBiomassbrain,(kegg:BiomassGlu_brain),4.22485889521252,10.030197239281875,19.636673408859536,4.130035020743065,15.09187932796047,19.440100213305115,19.999989960320192,16.446608945410958,9.544891442569224,5.967477626347588,free,1.0,1.0,0.0,20.0,nd,no
r0438_Gln_brain_BIO,Glnbrain-->GlnBiomassbrain,(kegg:BiomassGln_brain),1.5842501269072509,20.0,18.726296480510257,3.50415326314459,0.9456244626116959,0.0,19.999999999999996,12.553764634266619,10.414685431686522,8.981284814508331,free,1.0,1.0,0.0,20.0,nd,no
r0439_FA_brain_BIO,AcCOAcytbrain+{2}NADPHbrain-->FABiomassbrain,(kegg:BiomassFA_brain),9.861315957224358,9.278672238416938,8.514189539594518,7.097088503236975,9.969582024913187,9.970139899570597,8.228597282342413,7.2250711455649395,1.765187182512875,8.250365672226181,free,1.0,1.0,0.0,10.0,nd,no
r0440_ATP_brain_BIO,ATPbrain-->ATPBiomassbrain,(kegg:BiomassATP_brain),848.5217073151673,883.618622640868,544.1260351314461,688.0338622679117,455.93310084599693,979.9825751537635,769.1813094035595,996.378326784107,853.8715993869952,966.4061850476008,free,1.0,1.0,200.0,1000.0,nd,no
r0441_NADPH_brain_BIO,NADPHbrain-->NADPHBiomassbrain,(kegg:BiomassNADPH_brain),254.51653663498013,104.07236870195399,195.78899032344924,128.80693819274285,327.52983215814123,272.2413417989784,6.061523911867056,108.81458360562372,140.79550270390484,175.94738796288834,free,1.0,1.0,0.0,500.0,nd,no
r0442_AcAsp_brain_BIO,AcAspbrain-->AcAspBiomassbrain,(kegg:BiomassAcAsp_brain),8.007803925403179,48.49696941116525,29.354666402328654,38.72552980897106,8.003168628299797,19.770571941492587,46.042472089500315,47.19231628351224,42.83231672333905,37.76088942856104,free,1.0,1.0,5.0,50.0,nd,no
r0443_CO2_brain_BIO,CO2inbrain-->CO2Biomassbrain,(kegg:BiomassCO2_brain),8.092888949605916,51.574270510324155,21.245803114132087,29.43615676809462,0.0,19.767488617175854,12.604914569172543,32.916345819071495,77.94307599905619,28.31400806814144,free,1.0,1.0,0.0,100.0,nd,no
r0460_hk_brain,Glcbrain+ATPbrain-->G6Pbrain,(kegg:R02848),143.2139894628431,122.13684460111777,77.73196464748573,95.90355719415427,140.04207268494957,83.28817432681514,92.79234487546202,161.50130051344297,91.61824124315879,109.54197451779453,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0461_pgi_brain,G6Pbrain-->F6Pbrain,(kegg:R00771f),119.27180605127788,199.99375145871346,0.0017167408837011067,38.153899360772044,66.17150221021193,1.3305934572827027e-05,85.850910347088,199.99999999997405,17.738057935034035,12.186766862271469,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0462_pgi_brain,F6Pbrain-->G6Pbrain,(kegg:R00771r),122.58869694142209,135.11055933949345,25.9842165305286,0.0,69.02222905355477,58.13372944446148,1.6081455445336559,94.9023275857802,0.0,0.0,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0463_pfk_brain,F6Pbrain+ATPbrain-->FBPbrain,(kegg:R00756),99.26449504844673,214.2961201253139,114.94914912809858,275.3321955821174,227.82976376328534,170.28519755325394,285.23052403389346,297.5835096401088,260.18173786996067,251.4621304513338,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0465_fba_brain,FBPbrain-->DHAPbrain+GAPbrain,(kegg:R01068f),470.70827423880746,70.12851420227736,37.077205274236114,85.2331421320524,80.33399372599843,28.27818716014545,499.9226798310581,123.41894657740184,64.25127886258682,499.99991829761376,free,1.0,1.0,0.0,500.0,ABCDEF-->CBA+DEF,no
r0466_fba_brain,DHAPbrain+GAPbrain-->FBPbrain,(kegg:R01068r),390.55754541803736,0.0,0.0,5.664477110464009,0.0,0.0,414.69215579716456,0.0,0.0,448.5377878462799,free,1.0,1.0,0.0,500.0,CBA+DEF-->ABCDEF,no
r0467_tpi_brain,DHAPbrain-->GAPbrain,(kegg:R01015f),121.26814096809485,499.9896755838046,36.04700225986371,499.6447083509803,83.82176733466122,83.17379228335399,499.9977973485105,499.94876247033153,95.36861751338526,49.68802857743724,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0468_tpi_brain,GAPbrain-->DHAPbrain,(kegg:R01015r),37.40969485799373,476.054179076357,0.0,421.45911684902245,0.0,0.0,428.1689627422602,440.6786969119652,0.0,0.0,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0469_gapdh_brain,GAPbrain-->m3PGbrain+NADHbrain+ATPbrain,(kegg:R01061f),376.92028386380366,296.68667175125364,304.6540600660403,378.4616393539544,405.7481213453303,354.6579310928356,207.89934325905617,391.8496492173722,309.3928070638226,320.7878408233022,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0470_gapdh_brain,m3PGbrain+NADHbrain+ATPbrain-->GAPbrain,(kegg:R01061r),171.1772990774754,200.0,200.0,200.0,200.0,200.0,50.3461050032428,200.0,126.51630022407409,200.0,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0471_peph_brain,m3PGbrain-->PEPbrain,(kegg:R01512f),244.5901017757583,498.91700839438806,499.9907234535423,499.94634265531494,499.9992374241268,474.4457873784428,27.623974007579882,499.9991658414697,499.9999998481156,496.76648117876283,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0472_peph_brain,PEPbrain-->m3PGbrain,(kegg:R01512r),225.06754147788766,500.0,487.7067300801317,425.26440009445776,480.47675311327447,500.0,0.0,488.7540460343871,459.25431427760685,500.0,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0473_pk_brain,PEPbrain-->Pyrbrain+ATPbrain,(kegg:R00200),126.08542953508953,108.07051301974403,75.50505583807536,125.37041304513724,62.16994200642273,84.84314074507063,61.436136055522,93.5312601426187,44.47927899570361,7.544037067829571,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0474_pyrdh_brain,Pyrbrain-->AcCOAmitbrain+CO2inbrain+NADHbrain,(kegg:R01196),60.86146687060352,112.14330172762818,58.7175058987354,54.500712625992776,62.93388443420773,43.46787049091451,95.91359430370338,127.50282127832833,49.221487896244184,79.1571260099604,free,1.0,1.0,0.0,200.0,ABC-->BC+A,no
r0475_cs_brain,AcCOAmitbrain+Oxabrain-->Citbrain,(kegg:R00351),62.96055724909202,112.15221685646608,58.7159817624553,54.487621430777764,62.997756722394094,43.466478381166155,95.91587105916084,127.51893314762289,49.211473889136045,77.29935531232745,free,1.0,1.0,0.0,200.0,AB+CDEF-->FEDBAC,no
r0477_idh_brain,Citbrain-->aKGbrain+CO2inbrain+NADHbrain,(kegg:R00709f),398.6209092722814,54.3765752068839,20.847125820532128,8.665003118569729,45.02500606918111,13.725766540102969,41.64480168731811,73.10154571854571,4.613969983284124,31.288100211540225,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDE+F,no
r0478_idh_brain,aKGbrain+CO2inbrain+NADHbrain-->Citbrain,(kegg:R00709r),353.52947190581693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,free,1.0,1.0,0.0,500.0,ABCDE+F-->ABCDEF,no
r0479_akgdh_brain,aKGbrain-->Sucbrain+CO2inbrain+ATPbrain+NADHbrain,(kegg:R01197),30.554951379888703,26.423480030267665,3.619470083395748,1.0329829238552772,30.50278075910694,0.45005907188707595,8.907633289856062,33.52809456859758,5.1448557591567425,16.62743501951059,free,1.0,1.0,0.0,50.0,ABCDE-->BCDE+A,no
r0481_sdh_brain,Sucbrain-->Fumbrain+{0.6}NADHbrain,(kegg:R02164f),86.10710116613349,31.37064453351822,194.8789063778881,161.6493254731663,31.274257531288175,15.93300439633067,55.10231178793673,36.226601715190675,136.29196687412056,180.10972783855092,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r0482_sdh_brain,Fumbrain+{0.6}NADHbrain-->Sucbrain,(kegg:R02164r),55.55214978624478,4.947164503250555,191.25943629449233,160.616342549311,0.7714767721812348,15.482945324443595,46.19467849808066,2.698507146593096,131.14711111496382,163.48229281904034,free,1.0,1.0,0.0,200.0,ABCD-->ABCD,no
r0483_fh_brain,Fumbrain-->Malbrain,(kegg:R01082f),455.1270592976515,499.99999338783965,356.66032398651004,192.94368905982716,499.9999999998322,31.810282017641647,499.9619373745614,499.9999990762168,499.9999999995081,499.9999924191909,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0484_fh_brain,Malbrain-->Fumbrain,(kegg:R01082r),424.5721079177628,473.57651335757197,353.0408539031143,191.91070613597188,469.49721924072526,31.360222945754572,491.05430408470534,466.47190450761923,494.8551442403513,483.3725573996803,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0485_mdh_brain,Malbrain-->Oxabrain+NADHbrain,(kegg:R00343f),43.66368166341786,2.2073010086387512e-10,0.005354297723435764,1.628444528023465e-05,0.446127531992623,1.8351692842733236,8.178346888598753e-12,7.588483115221969,47.53842350961231,49.999999999993896,free,1.0,1.0,0.0,50.0,ABCD-->ABCD,no
r0486_mdh_brain,Oxabrain+NADHbrain-->Malbrain,(kegg:R00343r),11.552528598746457,9.704122103500328,26.804925516859697,39.335332048805725,50.0,19.12704714667283,36.751343987379464,34.23478438804164,50.0,50.0,free,1.0,1.0,0.0,50.0,ABCD-->ABCD,no
r0487_MAL_brain_ex,Malbrain-->Malcytbrain,(kegg:MAL_cyt),920.9481944921899,344.55202646600713,157.88327491248663,382.7462708923495,999.843402241227,714.5976380069735,999.9904746359135,499.25038772043916,999.915827069634,999.9999924339863,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0488_MAL_brain_ex,Malcytbrain-->Malbrain,(kegg:MAL_cyt),927.156342042216,348.50264195971164,154.14562594248503,381.47839438958783,999.9999999999999,723.4720256963726,995.9978744551231,497.9753958191743,992.3103365709147,999.6380262675468,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0489_mdh_brain_cyt,Malcytbrain-->Oxacytbrain+NADHbrain,(kegg:OXA_cyt),48.33334441339095,164.28669379432603,46.26676243983209,440.52020709413347,999.8434022412271,991.1256123106009,999.9686492486934,326.5877067430187,999.9999860678394,999.9999992042532,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0490_mdh_brain_cyt,Oxacytbrain+NADHbrain-->Malcytbrain,(kegg:OXA_cyt),54.541491963416966,168.2373092880305,42.5291134698305,439.2523305913718,1000.0,1000.0,995.976049067903,325.31271484175386,992.3944955691201,999.6380330378137,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0491_pc_brain,Pyrbrain+CO2inbrain+ATPbrain-->Oxabrain,(kegg:R00344),136.02069071391765,230.94624531826645,144.02595916273316,143.25299634952134,146.38873973484888,171.0435142058016,160.41728602224478,236.10077051602008,51.67305037952374,86.97089327988814,free,1.0,1.0,0.0,500.0,ABC+D-->ABCD,no
r0492_pck1_brain,Oxacytbrain-->PEPbrain,(kegg: R00431cyto),1.3915827077218434,0.06359826683522574,4.710656283523223,1.2584113298969206,8.810347151122958,0.11219540439191533,6.062091072229448,0.3506042399585918,3.733593425194872,1.1060179215121475,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0493_pck2_brain,Oxabrain-->PEPbrain,(kegg:R00431mito),105.17128652949704,109.08990635852076,58.5104061811416,49.43005915438313,33.83711054444743,110.28515796223596,27.750070975712664,81.93553609557753,0.0,9.671537967554592,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
